id,loan_status,term,initial_list_status,loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,sub_grade,emp_length,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,recoveries,collection_recovery_fee,tot_cur_bal,total_rev_hi_lim,home_ownershipRENT,home_ownershipMORTGAGE,home_ownershipOTHER,home_ownershipOWN,home_ownershipNONE,purposedebt_consolidation,purposecredit_card,purposehome_improvement,purposesmall_business,purposeother,purposemajor_purchase,purposewedding,purposecar,purposehouse,purposemoving,purposemedical,purposerenewable_energy,purposevacation,purposeeducational,earliest_cr_line2010,earliest_cr_line1990,earliest_cr_line2000,earliest_cr_line1970,earliest_cr_line1980,earliest_cr_line1960,earliest_cr_line1950
82,1,1,1,-0.480,-0.478,-0.470,0.537,-0.249,-0.332,0.366,1.321,-1.377,-0.353,2.063,-0.460,1.661,-0.616,0.100,-0.508,-0.730,-0.730,-0.259,-0.173,-0.701,-0.627,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83,0,0,1,-0.557,-0.555,-0.547,1.095,-0.726,-0.674,-1.248,-0.903,2.316,-0.353,0.173,0.322,1.661,-0.667,-0.863,1.696,0.362,0.363,-0.259,-0.173,-0.658,-0.546,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84,1,0,1,1.816,1.820,1.818,0.813,1.319,0.580,1.174,0.783,0.778,-0.353,-0.772,1.689,-0.359,1.189,0.407,0.340,2.301,2.297,-0.259,-0.173,2.820,1.067,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85,1,1,0,-0.675,-0.673,-0.665,-0.049,-0.536,-1.129,1.174,-0.001,-0.170,-0.353,-0.772,-0.264,-0.359,1.328,1.463,-0.169,-0.730,-0.730,0.265,0.402,1.352,0.831,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86,1,1,0,-1.150,-1.148,-1.139,-1.683,-1.165,0.694,-0.441,-0.808,0.347,-0.353,-0.772,1.689,-0.359,-0.194,-0.043,1.696,-0.730,-0.730,-0.184,-0.169,-0.808,-0.898,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,1,1,0,-0.913,-0.911,-0.902,-0.270,-0.829,0.010,-0.979,-0.203,1.148,0.798,-0.772,0.517,-0.359,0.427,0.066,-0.169,-0.730,-0.730,1.197,1.427,-0.545,0.510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
88,0,1,0,-1.529,-1.528,-1.519,-1.359,-1.561,2.289,-0.710,0.604,-0.301,-0.353,-0.772,0.126,-0.359,-0.372,-1.410,1.018,-0.730,-0.730,-0.259,-0.173,0.842,0.454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
89,1,1,1,-0.853,-0.852,-0.843,0.233,-0.726,0.580,-0.710,0.088,0.010,3.101,0.173,0.126,-0.359,-0.546,0.390,-0.677,-0.730,-0.730,-0.259,-0.173,-0.649,-0.588,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90,0,0,1,1.460,1.464,1.469,-1.006,0.538,0.352,1.174,0.537,0.368,-0.353,-0.772,0.126,-0.359,0.816,-0.388,0.001,-0.730,-0.730,-0.259,-0.173,1.054,1.348,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91,0,0,1,-0.319,-0.317,-0.310,-0.971,-0.752,-0.332,0.097,0.918,0.907,-0.353,-0.772,0.126,-0.359,-0.413,-1.818,0.425,-0.730,-0.730,-0.259,-0.173,2.137,1.225,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,1,1,0,-0.557,-0.555,-0.553,-0.536,-0.440,0.352,-0.979,-0.136,-0.156,-0.353,1.118,-0.460,-0.359,-0.186,-0.140,0.679,-0.730,-0.730,-0.259,-0.173,1.141,-0.088,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,0,1,0,-0.557,-0.555,-0.547,-0.225,-0.413,1.719,-0.710,0.111,-0.529,-0.353,0.173,-0.460,-0.359,-0.492,1.097,0.510,-0.730,-0.730,-0.259,-0.173,0.319,-0.609,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94,0,0,1,0.037,0.039,0.046,0.021,-0.353,1.149,-1.248,0.469,-1.560,-0.353,-0.772,0.712,-0.359,-0.076,-1.183,-0.847,1.021,1.022,-0.259,-0.173,-0.707,0.859,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95,1,1,1,-0.794,-0.792,-0.784,-0.411,-0.702,-0.560,-0.710,-0.808,0.811,-0.353,-0.772,-0.655,-0.359,-0.561,-0.876,0.001,0.121,0.122,-0.259,-0.173,-0.610,-0.356,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96,0,1,0,2.409,2.414,2.417,0.868,3.384,-0.788,0.366,0.559,-0.524,-0.353,0.173,0.517,-0.359,0.269,0.264,-0.338,-0.730,-0.730,-0.259,-0.173,-0.017,0.246,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97,1,1,0,-0.794,-0.792,-0.784,-0.318,-0.695,1.036,1.174,-1.055,-0.384,-0.353,1.118,-0.069,-0.359,-0.343,0.070,-0.592,-0.506,-0.505,-0.259,-0.173,-0.353,-0.328,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98,1,0,0,1.579,1.583,1.587,0.383,0.992,0.580,0.636,0.223,0.469,-0.353,-0.772,-0.264,-0.359,0.996,1.273,-0.762,1.408,1.409,-0.259,-0.173,1.344,0.461,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
99,0,1,0,-1.031,-1.030,-1.021,-0.635,-0.986,1.036,1.174,-0.360,-1.265,-0.353,-0.772,0.712,-0.359,-0.168,-1.532,-0.592,-0.730,-0.730,-0.259,-0.173,-0.719,1.282,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,1,0,1,0.422,0.425,0.425,0.167,-0.016,-0.560,1.174,1.097,-1.127,-0.353,-0.772,-0.264,-0.359,-0.635,-0.577,-1.186,-0.730,-0.730,2.346,-0.014,2.137,-0.553,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101,0,1,0,0.392,0.395,0.393,-1.246,0.530,2.289,1.174,0.200,0.356,-0.353,-0.772,-0.264,-0.359,3.714,0.655,1.103,-0.730,-0.730,-0.259,-0.173,0.693,2.303,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102,0,1,0,-0.794,-0.792,-0.784,0.868,-0.609,-0.788,-0.172,-0.530,-0.319,-0.353,1.118,-0.460,-0.359,-0.538,0.950,1.357,-0.730,-0.730,-0.259,-0.173,-0.377,-0.634,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
103,1,1,0,0.650,0.654,0.660,0.440,1.112,-0.788,1.174,-0.584,0.465,-0.353,2.063,-0.655,-0.359,-0.709,-1.423,-0.932,1.494,1.494,-0.259,-0.173,0.392,-0.456,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104,1,1,1,-0.604,-0.602,-0.594,0.096,-0.440,1.149,-1.248,-1.079,-0.649,-0.353,-0.772,-1.632,-0.359,-0.175,1.139,-1.271,-0.730,-0.730,-0.259,-0.173,-0.720,-0.373,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105,1,1,0,-1.031,-1.030,-1.021,-0.565,-0.982,0.352,-0.172,-0.136,1.755,-0.353,-0.772,-0.264,3.682,-0.113,0.474,2.205,-0.730,-0.730,1.458,1.663,0.347,-0.194,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
106,1,0,1,0.389,0.392,0.399,2.429,0.376,-0.560,0.366,0.492,1.281,-0.353,1.118,4.032,1.661,-0.312,-1.225,1.527,1.270,1.271,-0.259,-0.173,0.883,0.380,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
107,0,0,0,0.037,0.039,0.046,-0.124,-0.374,0.580,-0.979,-0.696,0.389,-0.353,-0.772,-0.655,-0.359,-0.232,1.703,0.001,1.064,1.065,-0.259,-0.173,-0.320,-0.483,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108,1,1,1,1.798,1.802,1.807,-0.014,2.382,0.580,0.636,-0.136,0.424,-0.353,-0.772,1.103,-0.359,0.430,0.348,0.594,-0.730,-0.730,4.446,0.114,-0.301,0.370,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109,1,1,1,0.066,0.069,0.076,-0.318,0.299,1.036,-0.172,-0.360,-0.286,-0.353,-0.772,-0.655,-0.359,0.080,0.592,-0.253,-0.730,-0.730,-0.259,-0.173,1.191,-0.049,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110,1,0,1,0.998,1.001,1.006,0.233,0.471,-1.243,-0.441,-0.268,0.145,-0.353,-0.772,-0.850,-0.359,1.098,0.054,-0.932,-0.730,-0.730,3.348,0.047,-0.507,1.250,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111,0,0,0,1.816,1.820,1.818,0.665,1.275,-0.788,-0.979,0.021,0.099,-0.353,-0.772,-0.069,-0.359,0.904,1.063,-0.169,1.875,1.871,-0.259,-0.173,-0.582,0.472,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112,0,1,0,0.630,0.633,0.307,-0.168,0.977,1.149,-1.517,0.716,0.187,-0.353,-0.772,-0.655,-0.359,0.380,0.352,1.527,-0.730,-0.730,-0.259,-0.173,-0.808,-0.898,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113,0,1,0,-1.031,-1.030,-1.021,-1.246,-1.018,2.289,-0.710,-0.909,0.080,-0.353,-0.772,-0.460,-0.359,-0.210,-0.228,-1.271,-0.730,-0.730,-0.259,-0.173,-0.808,-0.898,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
114,0,1,0,-0.438,-0.436,-0.431,-1.528,-0.399,0.694,-1.248,0.873,-0.375,-0.353,-0.772,0.907,-0.359,-0.335,-1.448,0.255,-0.399,-0.400,-0.259,-0.173,0.537,0.616,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
115,0,1,0,-1.174,-1.172,-1.163,-0.752,-1.152,-0.332,-1.248,-0.696,-0.986,-0.353,-0.772,-0.069,-0.359,-0.823,-2.108,-0.423,-0.730,-0.730,-0.259,-0.173,0.573,-0.458,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
116,1,1,1,0.392,0.395,0.402,-1.513,0.489,1.491,-0.710,5.132,-1.375,0.798,-0.772,0.322,-0.359,-0.245,0.739,0.170,0.573,0.573,-0.259,-0.173,0.179,-0.366,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
117,1,1,0,-0.566,-0.564,-0.556,-0.102,-0.412,1.719,1.174,0.021,-0.558,-0.353,-0.772,1.884,-0.359,-0.287,0.033,0.340,-0.730,-0.730,0.309,-0.140,-0.619,-0.257,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
118,0,1,0,1.579,1.583,1.587,-0.054,2.113,0.580,1.174,0.200,-0.006,-0.353,-0.772,0.126,-0.359,0.914,0.609,0.764,-0.730,-0.730,-0.259,-0.173,1.407,0.690,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
119,0,1,1,0.630,0.633,0.639,-1.638,0.722,0.694,-1.248,-0.593,0.441,-0.353,1.118,-0.069,-0.359,0.221,0.184,-0.423,0.644,0.645,-0.259,-0.173,-0.592,0.232,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120,1,0,0,0.490,0.493,0.497,1.851,0.362,-1.471,0.636,-0.517,1.072,-0.353,1.118,0.907,-0.359,0.340,-0.169,0.340,-0.730,-0.730,2.119,2.405,-0.808,-0.898,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
121,0,0,1,0.630,0.633,0.639,-1.469,-0.149,2.289,-1.248,-0.495,-1.186,0.798,-0.772,1.493,-0.359,-0.401,-2.130,1.951,1.750,1.751,-0.259,-0.173,-0.737,3.859,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122,1,1,0,0.748,0.752,0.754,-0.635,1.029,1.036,-1.517,0.313,0.417,-0.353,-0.772,-0.264,-0.359,0.031,1.202,-0.169,1.106,1.104,-0.259,-0.173,-0.404,-0.229,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,0,0,1,2.409,2.414,2.417,-0.126,1.515,-1.129,-1.517,0.425,0.002,-0.353,0.173,-0.460,-0.359,1.146,-0.195,-0.592,-0.730,-0.730,-0.259,-0.173,1.756,1.553,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
124,1,1,1,-1.150,-1.148,-1.139,-0.197,-1.101,0.010,1.174,-0.808,-1.553,-0.353,-0.772,0.712,-0.359,-0.585,0.874,-0.762,-0.290,-0.289,-0.259,-0.173,-0.447,-0.666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
125,1,0,1,1.816,1.820,1.824,2.301,1.785,-0.788,0.636,0.649,-0.456,-0.353,2.063,0.712,-0.359,-0.608,-1.583,0.086,-0.730,-0.730,-0.259,-0.173,-0.464,-0.035,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
126,1,1,1,0.630,0.633,0.639,-0.455,0.926,1.036,-1.248,-0.562,0.991,1.950,0.173,-0.460,-0.359,0.301,1.572,-0.423,-0.730,-0.730,-0.259,-0.173,0.024,-0.109,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
127,1,1,1,-1.150,-1.148,-1.139,1.139,-1.040,0.580,-1.248,0.328,0.430,0.798,3.953,-0.460,-0.359,-0.343,-0.106,0.001,-0.600,-0.600,-0.259,-0.173,-0.056,-0.283,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
128,0,1,0,-0.082,-0.080,-0.072,-0.411,0.116,-0.560,-0.710,-0.517,0.602,-0.353,-0.772,-0.264,1.661,-0.558,-0.565,-0.169,-0.730,-0.730,-0.259,-0.173,-0.686,-0.444,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
129,0,0,1,-0.204,-0.201,-0.194,0.383,-0.502,-0.788,0.905,0.200,-1.694,-0.353,0.173,0.322,-0.359,-0.328,-0.943,0.086,0.568,0.568,-0.259,-0.173,-0.739,0.098,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
130,0,1,0,-0.557,-0.555,-0.547,-0.785,-0.462,0.352,-1.248,-1.033,0.446,-0.353,0.173,-0.460,-0.359,-0.094,-0.317,-0.423,0.075,0.076,-0.259,-0.173,-0.435,0.098,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
131,1,1,0,-0.082,-0.080,-0.072,0.667,0.252,0.124,1.174,0.313,0.120,-0.353,2.063,0.126,-0.359,0.623,1.168,0.679,-0.730,-0.730,4.069,4.321,-0.808,-0.898,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
132,1,1,0,0.140,0.143,0.147,-1.467,0.226,1.491,-0.710,-0.696,0.090,-0.353,-0.772,0.126,-0.359,0.187,-0.645,-0.253,-0.730,-0.730,0.636,-0.120,-0.808,-0.898,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133,1,1,0,-0.794,-0.792,-0.784,-0.234,-0.689,-1.129,-1.517,-1.077,-1.286,-0.353,-0.772,-1.241,-0.359,-0.559,1.589,-1.525,-0.730,-0.730,0.172,-0.148,-0.808,-0.898,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
134,1,1,0,1.104,1.108,1.113,0.815,1.746,-0.332,-1.517,-0.113,-0.985,-0.353,0.173,-0.850,-0.359,0.072,1.122,-0.677,0.959,0.960,-0.259,-0.173,-0.688,-0.183,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135,1,1,0,-0.913,-0.911,-0.902,0.709,-0.767,-1.243,1.174,-0.696,1.783,-0.353,0.173,-0.069,-0.359,0.003,0.226,-0.423,-0.730,-0.730,-0.259,-0.173,-0.600,-0.008,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
136,1,0,1,-0.177,-0.175,-0.167,2.479,-0.193,-1.585,-1.517,-0.920,0.779,-0.353,-0.772,-0.264,-0.359,0.237,0.861,0.170,-0.730,-0.730,2.063,2.380,0.407,0.010,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
137,1,1,1,1.617,1.621,1.626,0.167,2.215,0.580,1.174,0.425,-0.366,0.798,-0.772,0.712,-0.359,0.809,0.533,1.018,-0.730,-0.730,3.546,4.011,1.201,0.634,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
138,1,1,1,1.816,1.820,1.824,0.925,2.661,-0.332,-0.710,0.425,0.033,-0.353,0.173,-0.460,-0.359,-0.042,0.167,-0.592,-0.730,-0.730,-0.259,-0.173,1.976,-0.035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
139,0,1,0,-1.417,-1.416,-1.406,0.449,-1.396,-1.243,-1.248,-1.198,-0.159,-0.353,1.118,-1.046,1.661,-0.695,0.302,-0.508,-0.730,-0.730,-0.259,-0.173,-0.762,-0.726,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140,0,1,0,-0.586,-0.584,-0.576,-0.968,-0.511,-1.015,-0.979,-0.660,-1.024,-0.353,0.173,-1.436,-0.359,-0.639,1.173,-1.186,-0.576,-0.576,-0.259,-0.173,-0.274,-0.726,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
141,0,1,1,-0.557,-0.555,-0.547,-1.513,-0.525,1.491,1.174,-0.203,-0.674,-0.353,-0.772,-0.655,-0.359,-0.323,-0.140,-0.592,0.027,0.028,-0.259,-0.173,0.502,-0.250,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
142,1,0,1,1.104,1.108,1.113,0.599,0.646,1.149,-1.517,0.200,1.274,-0.353,-0.772,0.126,-0.359,1.018,1.093,0.001,-0.730,-0.730,3.130,0.034,-0.391,0.549,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
143,1,1,1,1.579,1.583,1.587,0.019,2.132,0.010,-1.248,0.200,1.509,-0.353,3.953,-0.069,1.661,0.053,0.441,0.170,-0.730,-0.730,4.099,4.619,0.459,-0.028,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
144,1,0,0,-0.794,-0.792,-0.784,2.365,-0.833,-0.560,1.174,-0.808,0.532,-0.353,1.118,-1.241,-0.359,-0.837,-1.814,-0.253,-0.730,-0.730,0.929,1.132,-0.668,-0.750,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
145,1,0,1,1.104,1.108,1.113,0.233,0.559,-1.243,0.636,0.200,0.031,-0.353,0.173,-0.460,-0.359,0.189,0.348,0.086,1.858,1.859,-0.259,-0.173,1.161,0.134,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
146,1,1,0,-0.557,-0.555,-0.547,-0.018,-0.394,-0.560,1.174,0.313,0.889,-0.353,0.173,-0.850,-0.359,0.324,1.648,0.255,-0.730,-0.730,1.147,1.372,-0.457,-0.106,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
147,0,0,0,1.223,1.227,1.206,0.427,0.705,-0.332,1.174,0.604,-0.291,-0.353,-0.772,-0.264,-0.359,1.405,0.945,0.425,-0.730,-0.730,-0.259,-0.173,-0.808,-0.898,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148,1,0,0,0.914,0.918,0.923,-0.192,0.311,-1.129,1.174,1.187,-0.975,-0.353,0.173,-1.046,1.661,0.635,1.290,-1.271,1.027,1.028,-0.259,-0.173,3.160,0.194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
149,1,1,0,-1.031,-1.030,-1.021,0.570,-0.921,0.124,-1.248,-1.117,2.271,0.798,0.173,-1.241,-0.359,-0.698,-1.015,-0.677,-0.730,-0.730,-0.259,-0.173,-0.787,-0.567,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
150,1,1,0,-0.319,-0.317,-0.310,0.491,-0.059,1.149,-0.979,1.097,-0.460,-0.353,0.173,0.322,-0.359,0.235,1.715,-0.084,-0.730,-0.730,1.296,-0.078,0.161,-0.180,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
151,0,0,1,0.630,0.633,0.639,0.383,0.197,-0.788,0.366,-0.024,0.169,-0.353,0.173,-0.655,-0.359,0.130,0.950,-0.508,1.237,1.238,-0.259,-0.173,0.482,-0.099,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
152,1,0,1,-0.035,-0.032,-0.025,2.301,-0.075,-0.788,0.636,-0.046,-0.621,0.798,1.118,1.884,-0.359,-0.279,-0.014,1.272,0.976,0.977,-0.259,-0.173,0.233,-0.236,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
153,0,1,1,-0.557,-0.555,-0.547,-0.635,-0.449,1.036,-1.248,-0.136,-1.284,0.798,-0.772,-0.264,-0.359,-0.493,0.643,-0.762,0.045,0.045,-0.259,-0.173,-0.760,-0.567,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
154,0,1,0,-0.557,-0.555,-0.547,-1.403,-0.515,2.289,-0.441,-0.136,-0.019,-0.353,-0.772,-0.264,1.661,-0.326,-0.304,0.933,0.163,0.163,-0.259,-0.173,-0.637,-0.204,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
155,1,1,0,1.172,1.176,1.181,1.194,1.917,0.580,1.174,-0.132,0.929,-0.353,1.118,1.103,-0.359,0.699,1.215,0.849,-0.730,-0.730,-0.259,-0.173,-0.430,0.313,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
156,1,0,1,-0.414,-0.412,-0.404,0.096,-0.710,1.149,0.636,-0.248,-0.929,-0.353,0.173,-0.460,-0.359,-0.683,-0.969,-0.169,-0.730,-0.730,-0.259,-0.173,-0.678,-0.549,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
157,1,0,0,1.816,1.820,1.824,1.950,1.672,0.010,1.174,0.282,0.764,-0.353,0.173,2.665,-0.359,0.630,0.933,2.544,1.987,1.988,-0.259,-0.173,0.599,0.306,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
158,1,1,0,-0.557,-0.555,-0.547,0.707,-0.328,-1.243,1.174,-0.539,1.446,0.798,-0.772,0.907,-0.359,-0.454,0.230,-0.338,-0.730,-0.730,-0.259,-0.173,-0.595,-0.465,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
159,0,0,0,-0.239,-0.237,-0.233,-0.234,-0.607,-0.560,-1.517,3.563,-0.177,-0.353,-0.772,1.298,-0.359,5.798,1.008,0.679,-0.730,-0.730,-0.259,-0.173,-0.808,-0.898,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
160,1,1,0,-1.031,-1.030,-1.021,0.383,-0.931,-0.788,0.905,-0.902,1.643,-0.353,0.173,-0.850,-0.359,-0.744,-0.569,-0.253,-0.195,-0.195,-0.259,-0.173,-0.593,-0.715,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
161,0,1,0,-0.557,-0.555,-0.576,-0.195,-0.410,1.719,1.174,0.918,0.859,0.798,-0.772,2.079,-0.359,0.128,0.870,0.594,-0.730,-0.730,-0.259,-0.173,-0.808,-0.898,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
162,1,1,1,-0.557,-0.555,-0.547,0.663,-0.332,-1.243,0.097,-0.136,-1.186,-0.353,1.118,0.322,1.661,-0.561,-0.994,0.849,-0.319,-0.318,-0.259,-0.173,-0.726,-0.310,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
163,1,1,1,0.037,0.039,0.046,0.233,0.339,0.580,0.636,0.425,1.541,0.798,1.118,0.712,-0.359,-0.039,-0.746,0.340,-0.730,-0.730,-0.259,-0.173,0.405,0.447,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
164,0,1,0,-0.319,-0.317,-0.313,-1.246,-0.244,2.289,-1.517,-0.136,0.307,-0.353,1.118,0.712,-0.359,-0.362,-0.207,0.001,-0.730,-0.730,-0.259,-0.173,0.494,-0.278,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
165,1,1,0,-1.031,-1.030,-1.021,-1.246,-1.018,2.289,-0.172,0.088,-0.197,-0.353,0.173,-0.460,-0.359,-0.251,1.122,-0.677,-0.730,-0.730,-0.259,-0.173,-0.808,-0.898,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
